Station_ID,Timestamp,CO_Channel,NOx_Channel,NO2_Channel,Ambient_Temperature,Relative_Humidity,Absolute_Humidity
SC2-02,2022-10-14 13:00:00,1.8,275.0,118.0,21.7,43.1,1.1064
SC2-02,2022-10-14 14:00:00,2.8,375.0,135.0,22.2,43.5,1.0973
SC2-02,2022-10-14 15:00:00,2.5,334.0,131.0,21.1,41.8,1.032
SC2-02,2022-10-14 16:00:00,2.7,377.0,139.0,21.1,43.2,1.0144
SC2-02,2022-10-14 17:00:00,3.2,419.0,158.0,19.5,46.7,0.9922
SC2-02,2022-10-14 18:00:00,3.3,388.0,146.0,17.9,50.9,1.02
SC2-02,2022-10-14 19:00:00,3.7,368.0,140.0,17.1,54.8,1.0388
SC2-02,2022-10-14 20:00:00,3.2,285.0,120.0,16.4,56.0,1.0423
SC2-02,2022-10-14 21:00:00,2.7,205.0,89.0,14.0,65.1,1.0694
SC2-02,2022-10-14 22:00:00,2.6,144.0,51.0,,69.5,1.1623
SC2-02,2022-10-14 23:00:00,2.1,44.0,19.0,13.2,71.8,1.1664
SC2-02,2022-10-15 00:00:00,,1.0,10.0,12.7,73.4,1.1736
SC2-02,2022-10-15 01:00:00,0.9,1.0,1.0,13.5,70.4,1.1843
SC2-02,2022-10-15 02:00:00,0.7,1.0,1.0,12.5,71.0,1.1357
SC2-02,2022-10-15 03:00:00,0.9,1.0,2.0,12.0,71.9,1.0911
SC2-02,2022-10-15 04:00:00,1.5,2.4482658340611057,1.0,12.1,68.3,1.0637
SC2-02,2022-10-15 05:00:00,1.6,3.8965316681222113,19.0,12.4,70.3,1.1142
SC2-02,2022-10-15 06:00:00,3.0,86.34479750218331,38.0,12.8,67.1,1.098
SC2-02,2022-10-15 07:00:00,4.2,216.79306333624442,59.0,14.1,65.6,1.1369
SC2-02,2022-10-15 08:00:00,4.3,259.2413291703055,74.0,15.5,60.5,1.1677
SC2-02,2022-10-15 09:00:00,4.3,279.68959500436665,78.0,16.5,53.3,1.1424
SC2-02,2022-10-15 10:00:00,2.9,155.13786083842774,64.0,16.6,48.6,1.0772
SC2-02,2022-10-15 11:00:00,2.6,138.58612667248883,77.0,19.9,44.5,1.1128
SC2-02,2022-10-15 12:00:00,,101.03439250654995,82.0,21.0,43.0,1.1347
SC2-02,2022-10-15 13:00:00,2.6,50.48265834061105,66.0,21.9,39.3,1.1031
SC2-02,2022-10-15 14:00:00,2.2,50.93092417467216,54.0,21.6,39.5,1.0791
SC2-02,2022-10-15 15:00:00,2.8,91.37919000873326,72.0,23.2,37.9,
SC2-02,2022-10-15 16:00:00,2.6,41.82745584279437,66.0,24.6,37.2,1.1348
SC2-02,2022-10-15 17:00:00,2.6,116.27572167685548,96.0,24.1,40.9,1.1967
SC2-02,2022-10-15 18:00:00,3.2,199.72398751091657,106.0,23.0,46.9,1.2435
SC2-02,2022-10-15 19:00:00,3.9,303.17225334497766,124.0,21.9,52.2,1.285
SC2-02,2022-10-15 20:00:00,3.8,375.6205191790388,116.0,20.9,65.2,1.416
SC2-02,2022-10-15 21:00:00,2.2,315.0687850130999,95.0,19.0,70.9,1.4291
SC2-02,2022-10-15 22:00:00,1.6,262.517050847161,76.0,17.5,81.9,1.5085
SC2-02,2022-10-15 23:00:00,0.6,184.9653166812221,53.0,17.3,78.7,1.4878
SC2-02,2022-10-16 00:00:00,0.4,201.41358251528322,62.0,17.2,72.2,1.3634
SC2-02,2022-10-16 01:00:00,0.5,213.8618483493443,68.0,17.6,71.2,1.3512
SC2-02,2022-10-16 02:00:00,0.4,187.31011418340543,58.0,16.7,70.1,1.3142
SC2-02,2022-10-16 03:00:00,0.5,250.75838001746652,77.0,17.2,72.9,1.3612
SC2-02,2022-10-16 04:00:00,0.7,190.20664585152764,60.0,17.6,72.6,1.3597
SC2-02,2022-10-16 05:00:00,1.0,275.65491168558873,69.0,16.6,73.9,1.3135
SC2-02,2022-10-16 06:00:00,1.1,279.1031775196499,75.0,16.8,72.9,1.2901
SC2-02,2022-10-16 07:00:00,2.0,411.55144335371097,80.0,17.9,75.5,1.3644
SC2-02,2022-10-16 08:00:00,3.0,553.999709187772,92.0,18.4,73.6,1.4068
SC2-02,2022-10-16 09:00:00,3.5,558.4479750218331,102.0,20.1,73.5,1.4525
SC2-02,2022-10-16 10:00:00,3.0,539.8962408558942,128.0,22.8,65.2,1.4661
SC2-02,2022-10-16 11:00:00,2.9,485.3445066899554,121.0,23.0,63.4,1.4152
SC2-02,2022-10-16 12:00:00,2.3,440.79277252401647,132.0,23.1,60.6,1.3717
SC2-02,2022-10-16 13:00:00,1.9,367.2410383580776,127.0,23.1,56.6,1.3506
SC2-02,2022-10-16 14:00:00,2.7,900.0,125.0,24.1,56.6,1.3873
SC2-02,2022-10-16 15:00:00,3.0,435.1375700261998,125.0,24.4,53.9,1.4021
SC2-02,2022-10-16 16:00:00,2.5,355.5858358602609,106.0,24.4,55.1,1.4056
SC2-02,2022-10-16 17:00:00,3.2,434.03410169432203,109.0,23.2,57.6,1.443
SC2-02,2022-10-16 18:00:00,3.5,446.4823675283831,131.0,19.9,63.5,1.4211
SC2-02,2022-10-16 19:00:00,3.6,539.9306333624443,150.0,17.1,70.0,1.4003
SC2-02,2022-10-16 20:00:00,3.4,550.3788991965054,153.0,16.6,,1.4128
SC2-02,2022-10-16 21:00:00,3.2,467.82716503056645,132.0,16.2,73.5,1.4007
SC2-02,2022-10-16 22:00:00,3.4,387.27543086462754,122.0,16.4,74.4,1.4332
SC2-02,2022-10-16 23:00:00,2.0,112.72369669868864,83.0,14.9,73.9,1.369
SC2-02,2022-10-17 00:00:00,1.9,123.17196253274975,77.0,13.2,78.2,1.3626
SC2-02,2022-10-17 01:00:00,1.4,67.62022836681085,50.0,13.0,80.8,1.3995
SC2-02,2022-10-17 02:00:00,0.5,69.06849420087195,29.0,13.1,81.5,1.4475
SC2-02,2022-10-17 03:00:00,0.05,70.51676003493306,24.0,12.9,81.4,1.4141
SC2-02,2022-10-17 04:00:00,1.1,71.96502586899416,16.0,13.4,84.5,1.4702
SC2-02,2022-10-17 05:00:00,1.0,73.41329170305528,23.0,13.7,,1.5306
SC2-02,2022-10-17 06:00:00,1.7,146.86155753711637,56.0,14.7,84.3,1.5344
SC2-02,2022-10-17 07:00:00,,337.30982337117746,81.0,15.4,84.6,1.5874
SC2-02,2022-10-17 08:00:00,3.0,368.7580892052386,80.0,16.2,82.3,1.5936
SC2-02,2022-10-17 09:00:00,2.7,355.2063550392997,83.0,17.1,78.1,1.571
SC2-02,2022-10-17 10:00:00,2.1,305.65462087336084,,20.7,69.1,1.5944
SC2-02,2022-10-17 11:00:00,,169.10288670742193,44.0,23.4,62.1,1.5876
SC2-02,2022-10-17 12:00:00,0.9,171.55115254148302,49.0,23.8,61.3,1.5797
SC2-02,2022-10-17 13:00:00,2.0,217.9994183755441,53.0,23.9,64.7,1.5695
SC2-02,2022-10-17 14:00:00,1.4,189.44768420960523,64.0,22.7,62.9,1.4596
SC2-02,2022-10-17 15:00:00,1.6,257.89595004366635,48.0,23.3,60.4,
SC2-02,2022-10-17 16:00:00,1.9,272.34421587772744,53.0,,66.4,1.5829
SC2-02,2022-10-17 17:00:00,2.5,358.7924817117885,82.0,22.5,67.5,1.5232
SC2-02,2022-10-17 18:00:00,3.7,381.2407475458497,99.0,21.3,75.1,1.6062
SC2-02,2022-10-17 19:00:00,4.8,536.6890133799108,122.0,19.9,80.3,1.6366
SC2-02,2022-10-17 20:00:00,5.1,578.1372792139719,132.0,18.9,92.4,1.7318
SC2-02,2022-10-17 21:00:00,4.2,568.5855450480329,132.0,19.4,89.3,1.7017
SC2-02,2022-10-17 22:00:00,3.1,389.0338108820941,88.0,19.0,91.4,1.744
SC2-02,2022-10-17 23:00:00,2.8,357.4820767161552,74.0,20.4,88.4,1.7936
SC2-02,2022-10-18 00:00:00,2.3,344.93034255021627,63.0,20.6,90.4,1.8349
SC2-02,2022-10-18 01:00:00,2.2,333.3786083842774,62.0,20.9,84.8,1.8006
SC2-02,2022-10-18 02:00:00,1.3,251.8268742183385,34.0,,87.1,1.8394
SC2-02,2022-10-18 03:00:00,1.3,287.2751400523996,57.0,20.3,86.5,1.8464
SC2-02,2022-10-18 04:00:00,1.8,288.7234058864607,28.0,20.7,83.2,1.8377
SC2-02,2022-10-18 05:00:00,1.8,228.1716717205218,37.0,22.2,83.4,1.9046
SC2-02,2022-10-18 06:00:00,1.4,230.61993755458292,35.0,20.7,,1.8941
SC2-02,2022-10-18 07:00:00,1.5,291.068203388644,46.0,21.2,85.2,1.8732
SC2-02,2022-10-18 08:00:00,3.1,549.5164692227052,85.0,21.6,83.9,1.9167
SC2-02,2022-10-18 09:00:00,4.0,615.9647350567662,113.0,24.7,77.0,1.9718
SC2-02,2022-10-18 10:00:00,3.0,435.41300089082733,89.0,27.0,74.9,2.0342
SC2-02,2022-10-18 11:00:00,2.3,372.8612667248884,80.0,27.6,74.7,2.0337
SC2-02,2022-10-18 12:00:00,3.2,411.3095325589495,111.0,,70.2,1.9897
SC2-02,2022-10-18 13:00:00,2.8,372.75779839301066,95.0,27.9,63.8,1.8541
SC2-02,2022-10-18 14:00:00,3.6,474.20606422707175,119.0,29.2,99.0,1.8468
SC2-02,2022-10-18 15:00:00,4.3,517.6543300611329,136.0,29.3,60.9,1.8432
SC2-02,2022-10-18 16:00:00,4.4,507.102595895194,129.0,30.6,58.2,1.8836
SC2-02,2022-10-18 17:00:00,4.9,647.5508617292551,169.0,31.3,56.7,1.9173
SC2-02,2022-10-18 18:00:00,5.7,774.9991275633162,182.0,28.8,61.6,1.8868
SC2-02,2022-10-18 19:00:00,5.7,677.4473933973773,176.0,29.2,61.4,1.94
SC2-02,2022-10-18 20:00:00,4.9,686.8956592314383,161.0,28.0,68.9,2.0365
SC2-02,2022-10-18 21:00:00,4.1,566.3439250654994,126.0,27.8,67.3,1.9989
SC2-02,2022-10-18 22:00:00,3.2,498.79219089956064,,27.4,65.3,1.9502
SC2-02,2022-10-18 23:00:00,,,90.0,25.9,75.2,2.0491
SC2-02,2022-10-19 00:00:00,2.9,519.6887225676828,100.0,23.6,77.3,2.0176
SC2-02,2022-10-19 01:00:00,2.4,514.1369884017439,75.0,23.3,80.7,2.0361
SC2-02,2022-10-19 02:00:00,2.3,444.585254235805,70.0,20.9,75.8,1.9027
SC2-02,2022-10-19 03:00:00,2.5,474.0335200698661,68.0,21.5,75.3,1.9319
SC2-02,2022-10-19 04:00:00,1.8,430.48178590392723,56.0,20.5,74.2,1.8304
SC2-02,2022-10-19 05:00:00,2.1,388.9300517379883,39.0,20.1,72.3,1.7983
SC2-02,2022-10-19 06:00:00,2.4,412.37831757204947,64.0,19.8,70.4,1.7839
SC2-02,2022-10-19 07:00:00,3.4,552.8265834061106,90.0,19.1,71.3,1.8031
SC2-02,2022-10-19 08:00:00,3.8,646.2748492401716,118.0,19.3,60.4,1.7227
SC2-02,2022-10-19 09:00:00,3.9,550.7231150742327,104.0,22.2,52.3,1.7043
SC2-02,2022-10-19 10:00:00,2.6,443.1713809082939,96.0,24.6,40.8,1.6507
SC2-02,2022-10-19 11:00:00,2.7,472.619646742355,106.0,26.4,33.6,1.6116
SC2-02,2022-10-19 12:00:00,2.5,368.0679125764161,97.0,26.7,36.8,
SC2-02,2022-10-19 13:00:00,2.9,399.5161784104772,101.0,26.3,37.4,1.6162
SC2-02,2022-10-19 14:00:00,3.8,481.9644442445383,115.0,25.2,39.2,1.5875
SC2-02,2022-10-19 15:00:00,4.0,619.4127100785994,140.0,24.4,39.0,1.5276
SC2-02,2022-10-19 16:00:00,3.8,586.8609759126605,,25.6,38.7,1.5718
SC2-02,2022-10-19 17:00:00,5.4,762.3092417467217,174.0,25.6,99.0,1.5955
SC2-02,2022-10-19 18:00:00,4.8,741.7575075807827,168.0,22.9,46.2,1.5898
SC2-02,2022-10-19 19:00:00,5.3,724.2057734148439,185.0,20.2,49.7,1.5697
SC2-02,2022-10-19 20:00:00,6.1,824.654039248905,199.0,19.3,52.4,1.6035
SC2-02,2022-10-19 21:00:00,5.7,753.102305082966,192.0,20.3,53.6,1.671
SC2-02,2022-10-19 22:00:00,4.9,689.5505709170271,181.0,19.1,56.8,1.6672
SC2-02,2022-10-19 23:00:00,4.3,600.9988367510882,138.0,18.8,58.4,
SC2-02,2022-10-20 00:00:00,3.7,486.44710258514937,96.0,17.4,63.4,1.6792
SC2-02,2022-10-20 01:00:00,4.1,499.89536841921046,97.0,16.2,60.9,1.6453
SC2-02,2022-10-20 02:00:00,3.2,461.3436342532716,90.0,15.6,61.6,1.6134
SC2-02,2022-10-20 03:00:00,2.5,432.7919000873327,95.0,14.6,60.7,1.5573
SC2-02,2022-10-20 04:00:00,2.0,307.2401659213938,59.0,14.0,61.5,1.5178
SC2-02,2022-10-20 05:00:00,2.1,363.68843175545487,74.0,12.6,61.6,1.4602
SC2-02,2022-10-20 06:00:00,2.4,378.13669758951596,79.0,13.8,62.3,1.4909
SC2-02,2022-10-20 07:00:00,3.3,505.58496342357705,109.0,15.2,61.2,1.5146
SC2-02,2022-10-20 08:00:00,4.0,623.0332292576381,141.0,15.7,59.6,1.5344
SC2-02,2022-10-20 09:00:00,3.7,604.4814950916993,,17.6,59.1,1.5977
SC2-02,2022-10-20 10:00:00,2.9,554.9297609257604,136.0,19.6,57.1,1.6139
SC2-02,2022-10-20 11:00:00,2.2,505.3780267598215,131.0,20.4,50.6,1.5702
SC2-02,2022-10-20 12:00:00,1.5,403.8262925938826,113.0,21.9,45.2,1.5295
SC2-02,2022-10-20 13:00:00,1.7,324.2745584279437,114.0,22.2,40.6,1.4878
SC2-02,2022-10-20 14:00:00,1.3,307.7228242620048,109.0,22.2,41.1,1.4329
SC2-02,2022-10-20 15:00:00,0.8,264.17109009606594,69.0,22.6,39.3,1.4099
SC2-02,2022-10-20 16:00:00,0.8,207.61935593012703,62.0,22.8,34.1,1.3308
SC2-02,2022-10-20 17:00:00,0.8,235.06762176418815,74.0,20.8,37.6,1.3428
SC2-02,2022-10-20 18:00:00,2.2,330.51588759824926,89.0,19.2,40.9,1.3758
SC2-02,2022-10-20 19:00:00,2.1,323.96415343231035,70.0,17.8,48.1,1.4345
SC2-02,2022-10-20 20:00:00,1.8,237.41241926637144,39.0,16.7,53.2,1.4683
SC2-02,2022-10-20 21:00:00,0.9,200.86068510043256,23.0,14.9,50.3,1.348
SC2-02,2022-10-20 22:00:00,1.8,209.30895093449368,33.0,14.1,56.0,1.3985
SC2-02,2022-10-20 23:00:00,2.0,203.75721676855477,22.0,14.0,57.0,1.3754
SC2-02,2022-10-21 00:00:00,0.6,205.2054826026159,18.0,13.0,59.7,1.3222
SC2-02,2022-10-21 01:00:00,0.1,,8.0,12.9,63.9,1.3598
SC2-02,2022-10-21 02:00:00,1.4,208.1020142707381,14.0,13.3,64.5,1.3739
SC2-02,2022-10-21 03:00:00,2.1,209.55028010479919,52.0,13.7,65.7,1.3854
SC2-02,2022-10-21 04:00:00,2.9,210.9985459388603,44.0,13.4,63.8,1.3491
SC2-02,2022-10-21 05:00:00,2.7,212.4468117729214,36.0,12.0,,1.3078
SC2-02,2022-10-21 06:00:00,2.9,367.8950776069825,53.0,13.7,63.5,1.3177
SC2-02,2022-10-21 07:00:00,4.1,521.3433434410435,93.0,13.4,63.0,1.2759
SC2-02,2022-10-21 08:00:00,3.8,548.7916092751047,109.0,16.7,49.7,1.2544
SC2-02,2022-10-21 09:00:00,4.4,632.2398751091658,123.0,18.8,46.6,1.2786
SC2-02,2022-10-21 10:00:00,2.7,545.6881409432269,134.0,19.4,37.5,1.187
SC2-02,2022-10-21 11:00:00,1.7,476.136406777288,111.0,21.2,27.7,1.0899
SC2-02,2022-10-21 12:00:00,1.2,437.5846726113491,105.0,21.9,24.1,1.0284
SC2-02,2022-10-21 13:00:00,1.2,402.03293844541025,102.0,22.0,20.9,0.9791
SC2-02,2022-10-21 14:00:00,0.7,261.48120427947134,79.0,21.7,23.1,0.9813
SC2-02,2022-10-21 15:00:00,0.9,226.92947011353246,65.0,20.6,17.6,0.8915
SC2-02,2022-10-21 16:00:00,0.5,228.37773594759355,55.0,20.6,18.7,0.9097
SC2-02,2022-10-21 17:00:00,0.4,229.82600178165467,67.0,19.5,23.3,0.9395
SC2-02,2022-10-21 18:00:00,1.3,233.2742676157158,89.0,18.4,27.1,0.9387
SC2-02,2022-10-21 19:00:00,,309.72253344977685,131.0,16.3,29.7,0.9153
SC2-02,2022-10-21 20:00:00,3.1,399.170799283838,147.0,16.5,30.6,0.9639
SC2-02,2022-10-21 21:00:00,2.5,309.6190651178991,139.0,17.8,28.8,0.9722
SC2-02,2022-10-21 22:00:00,1.4,254.0673309519602,116.0,15.5,37.1,0.9614
SC2-02,2022-10-21 23:00:00,1.2,238.5155967860213,109.0,15.4,31.0,0.9009
SC2-02,2022-10-22 00:00:00,1.4,239.9638626200824,99.0,15.3,31.3,0.9092
SC2-02,2022-10-22 01:00:00,1.7,241.4121284541435,71.0,15.7,38.1,0.9812
SC2-02,2022-10-22 02:00:00,0.8,242.86039428820462,38.0,15.2,43.5,0.9925
SC2-02,2022-10-22 03:00:00,1.0,244.3086601222657,47.0,14.2,44.0,0.9473
SC2-02,2022-10-22 04:00:00,0.7,245.75692595632682,17.0,14.1,43.1,0.9294
SC2-02,2022-10-22 05:00:00,1.2,247.20519179038794,41.0,13.9,51.1,1.0115
SC2-02,2022-10-22 06:00:00,1.7,301.65345762444906,62.0,15.7,54.9,1.1344
SC2-02,2022-10-22 07:00:00,2.7,392.10172345851015,82.0,17.2,50.3,1.1271
SC2-02,2022-10-22 08:00:00,3.6,554.5499892925712,101.0,16.8,53.3,1.1507
SC2-02,2022-10-22 09:00:00,2.9,510.99825512663233,91.0,17.5,54.9,1.1853
SC2-02,2022-10-22 10:00:00,2.8,505.4465209606934,114.0,20.7,47.3,1.1607
SC2-02,2022-10-22 11:00:00,2.7,439.89478679475457,117.0,23.0,36.8,1.0835
SC2-02,2022-10-22 12:00:00,2.1,455.34305262881566,110.0,23.7,32.9,1.0372
SC2-02,2022-10-22 13:00:00,2.4,457.79131846287675,112.0,24.9,33.9,1.0345
SC2-02,2022-10-22 14:00:00,2.1,432.2395842969379,101.0,25.9,31.9,1.0297
SC2-02,2022-10-22 15:00:00,2.3,412.687850130999,99.0,25.8,33.1,1.0072
SC2-02,2022-10-22 16:00:00,2.6,500.13611596506007,110.0,25.9,44.7,1.1189
SC2-02,2022-10-22 17:00:00,3.7,600.5843817991213,133.0,26.0,43.5,1.1167
SC2-02,2022-10-22 18:00:00,,706.0326476331823,158.0,24.4,49.0,1.1649
SC2-02,2022-10-22 19:00:00,4.9,629.4809134672435,148.0,,49.7,1.2201
SC2-02,2022-10-22 20:00:00,4.8,563.9291793013044,136.0,24.6,50.0,1.2557
SC2-02,2022-10-22 21:00:00,4.7,637.3774451353656,134.0,24.1,53.9,1.276
SC2-02,2022-10-22 22:00:00,,608.8257109694267,125.0,22.4,60.6,1.3123
SC2-02,2022-10-22 23:00:00,4.7,570.2739768034878,121.0,22.5,65.2,1.3711
SC2-02,2022-10-23 00:00:00,3.6,540.7222426375489,116.0,22.1,60.7,1.3005
SC2-02,2022-10-23 01:00:00,2.8,495.17050847161005,113.0,20.0,63.6,1.3066
SC2-02,2022-10-23 02:00:00,2.0,396.61877430567114,74.0,18.6,67.7,1.2791
SC2-02,2022-10-23 03:00:00,1.5,325.0670401397322,59.0,18.3,72.7,1.3452
SC2-02,2022-10-23 04:00:00,0.4,280.5153059737934,25.0,17.7,73.9,1.3033
SC2-02,2022-10-23 05:00:00,0.7,286.96357180785446,23.0,16.7,78.7,1.3204
SC2-02,2022-10-23 06:00:00,1.6,419.41183764191555,67.0,15.7,81.2,1.2762
SC2-02,2022-10-23 07:00:00,2.2,494.86010347597664,87.0,16.3,73.7,1.2733
SC2-02,2022-10-23 08:00:00,4.1,726.3083693100377,113.0,18.4,67.7,1.3088
SC2-02,2022-10-23 09:00:00,3.3,596.7566351440989,103.0,19.3,61.0,1.2916
SC2-02,2022-10-23 10:00:00,2.7,536.20490097816,96.0,20.2,56.7,1.2558
SC2-02,2022-10-23 11:00:00,2.9,618.6531668122211,103.0,22.5,52.6,1.2634
SC2-02,2022-10-23 12:00:00,1.8,518.1014326462822,93.0,23.3,54.7,1.3058
SC2-02,2022-10-23 13:00:00,1.5,498.54969848034335,89.0,22.0,60.4,1.2851
SC2-02,2022-10-23 14:00:00,0.9,442.99796431440444,98.0,20.7,60.3,1.2472
SC2-02,2022-10-23 15:00:00,0.8,430.44623014846553,112.0,22.4,48.7,1.1573
SC2-02,2022-10-23 16:00:00,1.7,541.8944959825267,123.0,21.9,49.0,1.1277
SC2-02,2022-10-23 17:00:00,2.5,648.3427618165878,138.0,21.8,50.3,1.0957
SC2-02,2022-10-23 18:00:00,3.5,740.7910276506489,150.0,19.8,53.1,1.115
SC2-02,2022-10-23 19:00:00,3.0,,159.0,19.8,55.2,1.1797
SC2-02,2022-10-23 20:00:00,2.8,622.687559318771,149.0,19.0,56.8,1.1847
SC2-02,2022-10-23 21:00:00,0.6,366.1358251528322,102.0,18.5,56.1,1.142
SC2-02,2022-10-23 22:00:00,0.05,306.5840909868933,76.0,18.7,58.0,1.1797
SC2-02,2022-10-23 23:00:00,0.05,308.03235682095436,65.0,18.1,57.3,1.1788
SC2-02,2022-10-24 00:00:00,0.05,309.4806226550155,52.0,17.3,56.9,1.1242
SC2-02,2022-10-24 01:00:00,0.05,310.9288884890766,33.0,18.7,55.1,1.1762
SC2-02,2022-10-24 02:00:00,0.05,312.3771543231377,24.0,17.9,61.6,1.2136
SC2-02,2022-10-24 03:00:00,0.5,313.82542015719883,57.0,17.3,58.6,1.1397
SC2-02,2022-10-24 04:00:00,0.1,315.2736859912599,,17.9,57.8,1.1403
SC2-02,2022-10-24 05:00:00,0.05,316.721951825321,62.0,17.8,60.7,1.1474
SC2-02,2022-10-24 06:00:00,0.05,330.1702176593821,66.0,17.9,60.6,1.1557
SC2-02,2022-10-24 07:00:00,1.4,450.61848349344325,88.0,17.5,55.4,1.075
SC2-02,2022-10-24 08:00:00,2.7,568.0667493275043,113.0,18.9,47.4,1.0325
SC2-02,2022-10-24 09:00:00,3.0,626.5150151615654,157.0,20.0,41.3,0.9683
SC2-02,2022-10-24 10:00:00,2.8,617.9632809956265,155.0,21.7,34.6,0.9329
SC2-02,2022-10-24 11:00:00,3.0,668.4115468296877,143.0,22.8,31.3,0.9402
SC2-02,2022-10-24 12:00:00,3.2,720.8598126637487,146.0,24.6,22.3,0.8422
SC2-02,2022-10-24 13:00:00,,,164.0,26.2,22.6,0.8766
SC2-02,2022-10-24 14:00:00,4.1,,127.0,26.4,20.2,0.8868
SC2-02,2022-10-24 15:00:00,3.3,548.2046101659321,100.0,26.4,24.9,0.9341
SC2-02,2022-10-24 16:00:00,2.7,530.6528759999932,88.0,26.6,26.0,0.9588
SC2-02,2022-10-24 17:00:00,3.7,695.1011418340543,125.0,26.5,29.3,1.0098
SC2-02,2022-10-24 18:00:00,4.3,711.5494076681155,127.0,23.7,33.4,0.9874
SC2-02,2022-10-24 19:00:00,4.3,,143.0,22.8,34.9,0.9685
SC2-02,2022-10-24 20:00:00,4.2,757.4459393362376,151.0,22.6,35.0,1.0056
SC2-02,2022-10-24 21:00:00,,655.8942051702987,134.0,,44.5,1.0329
SC2-02,2022-10-24 22:00:00,2.5,579.3424710043598,104.0,18.9,55.8,1.1076
SC2-02,2022-10-24 23:00:00,2.8,560.7907368384209,111.0,17.8,53.9,1.0532
SC2-02,2022-10-25 00:00:00,2.0,540.239002672482,99.0,16.9,58.5,1.1486
SC2-02,2022-10-25 01:00:00,1.0,504.68726850654315,80.0,17.0,59.2,1.132
SC2-02,2022-10-25 02:00:00,0.3,399.13553434060424,60.0,15.9,60.1,1.1256
SC2-02,2022-10-25 03:00:00,0.9,546.5838001746654,107.0,15.0,62.0,1.0799
SC2-02,2022-10-25 04:00:00,1.6,518.0320660087264,83.0,15.3,63.1,1.1138
SC2-02,2022-10-25 05:00:00,1.7,497.48033184278756,80.0,15.4,65.3,1.1182
SC2-02,2022-10-25 06:00:00,1.8,532.9285976768487,83.0,14.7,63.4,1.0657
SC2-02,2022-10-25 07:00:00,3.6,678.3768635109097,139.0,16.5,62.2,1.1248
SC2-02,2022-10-25 08:00:00,4.1,743.825129344971,146.0,17.2,60.3,
SC2-02,2022-10-25 09:00:00,4.2,787.2733951790319,164.0,17.3,54.7,1.0652
SC2-02,2022-10-25 10:00:00,3.6,674.7216610130931,,20.6,46.0,1.029
SC2-02,2022-10-25 11:00:00,2.7,530.1699268471541,140.0,22.4,39.3,0.9729
SC2-02,2022-10-25 12:00:00,2.8,553.6181926812153,148.0,23.5,34.8,0.9664
SC2-02,2022-10-25 13:00:00,2.9,568.0664585152764,151.0,24.1,33.2,0.9385
SC2-02,2022-10-25 14:00:00,3.8,672.5147243493375,171.0,25.0,35.0,0.985
SC2-02,2022-10-25 15:00:00,3.2,615.9629901833986,164.0,25.3,34.1,0.9664
SC2-02,2022-10-25 16:00:00,3.5,686.4112560174597,148.0,25.4,42.4,1.0672
SC2-02,2022-10-25 17:00:00,3.5,687.8595218515209,132.0,25.1,41.1,1.0691
SC2-02,2022-10-25 18:00:00,3.4,,121.0,25.3,45.5,1.1408
SC2-02,2022-10-25 19:00:00,3.7,676.756053519643,116.0,23.2,56.5,1.176
SC2-02,2022-10-25 20:00:00,3.3,688.2043193537041,114.0,23.9,60.5,0.2328116119334802
SC2-02,2022-10-25 21:00:00,2.7,623.6525851877652,97.0,21.9,67.0,1.2842
SC2-02,2022-10-25 22:00:00,2.0,526.1008510218263,75.0,21.6,71.1,1.3199
SC2-02,2022-10-25 23:00:00,2.4,466.54911685588746,,21.5,76.9,1.4086
SC2-02,2022-10-26 00:00:00,2.5,489.99738268994855,71.0,20.3,79.2,1.4009
SC2-02,2022-10-26 01:00:00,1.1,380.44564852400964,44.0,19.7,75.0,1.353
SC2-02,2022-10-26 02:00:00,0.4,381.89391435807073,27.0,18.9,74.4,1.3143
SC2-02,2022-10-26 03:00:00,0.05,383.3421801921319,10.0,19.2,73.3,1.3081
SC2-02,2022-10-26 04:00:00,0.05,384.79044602619297,1.0,17.7,77.7,1.3041
SC2-02,2022-10-26 05:00:00,0.1,384.79044602619297,1.0,17.8,73.3,1.3001
SC2-02,2022-10-26 06:00:00,1.0,384.79044602619297,1.0,15.4,76.3,1.2739
SC2-02,2022-10-26 07:00:00,2.8,454.79044602619297,33.0,15.0,75.8,1.2682
SC2-02,2022-10-26 08:00:00,3.4,551.790446026193,65.0,14.2,71.8,1.2498
SC2-02,2022-10-26 09:00:00,4.1,630.790446026193,71.0,16.7,71.5,1.3021
SC2-02,2022-10-26 10:00:00,2.9,484.79044602619297,52.0,18.5,67.1,1.3604
SC2-02,2022-10-26 11:00:00,2.4,419.79044602619297,52.0,20.9,56.0,1.2969
SC2-02,2022-10-26 12:00:00,1.3,384.79044602619297,43.0,22.0,54.1,1.2902
SC2-02,2022-10-26 13:00:00,1.7,384.79044602619297,34.0,21.7,45.7,1.1909
SC2-02,2022-10-26 14:00:00,2.5,389.79044602619297,52.0,20.9,51.9,1.1814
SC2-02,2022-10-26 15:00:00,3.2,426.79044602619297,53.0,21.3,54.7,1.2227
SC2-02,2022-10-26 16:00:00,3.5,514.790446026193,59.0,21.7,48.1,1.1411
SC2-02,2022-10-26 17:00:00,4.5,622.790446026193,101.0,24.5,41.2,1.1418
SC2-02,2022-10-26 18:00:00,4.5,643.790446026193,91.0,23.3,40.9,1.1187
SC2-02,2022-10-26 19:00:00,4.4,572.790446026193,81.0,20.9,43.1,1.0658
